Ver. 1.0					
double	double	double	double	double	double #
224	222	224	225	224	605
223	222	224	226	224	616
223	223	224	226	224	605
223	222	224	226	224	630
224	222	224	226	225	644
223	223	224	226	224	665
223	223	224	226	224	681
224	224	224	226	224	688
223	223	224	226	225	691
223	223	224	226	224	687
224	223	224	226	224	624
224	222	224	226	224	636
223	222	224	225	224	637
223	223	224	226	224	653
224	223	224	226	224	660
223	223	224	226	224	655
224	222	224	225	224	602
223	222	224	226	224	613
224	222	224	226	224	602
224	223	224	226	224	596
223	222	223	225	224	599
223	222	224	225	223	584
223	222	224	225	224	571
223	222	223	226	224	552
223	222	223	225	223	549
223	222	223	225	223	506
223	222	223	225	223	471
223	222	223	225	223	426
224	223	224	226	224	321
223	223	224	226	224	281
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
223	223	224	225	225	223
223	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	224
223	224	224	226	225	223
222	223	224	226	225	224
224	223	224	226	225	224
222	223	224	226	225	223
222	222	224	226	225	224
223	222	224	226	224	224
223	223	224	226	225	223
223	223	224	226	224	223
223	223	224	226	225	223
223	223	224	226	224	249
222	222	224	226	224	256
223	223	224	226	224	273
223	222	224	226	224	263
223	223	224	226	225	261
223	223	224	226	224	252
223	223	224	226	224	255
223	222	224	226	225	241
223	223	224	226	225	237
223	223	224	226	224	241
223	223	224	226	225	244
223	223	224	226	224	236
222	223	224	226	224	241
223	222	224	226	224	251
222	223	224	226	225	253
223	223	224	226	224	255
223	223	224	226	225	255
223	223	224	226	225	240
224	223	224	226	225	229
223	223	224	226	225	228
223	223	225	226	225	223
223	223	224	226	224	224
223	223	224	226	224	223
223	223	224	226	225	223
222	223	224	226	225	223
223	223	224	227	225	223
223	223	224	226	223	223
223	223	224	226	224	224
223	223	224	226	225	224
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	224	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
223	224	224	226	225	223
224	223	224	226	225	224
225	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	251	224
224	222	224	226	304	223
224	223	224	226	330	223
223	222	223	226	345	223
223	222	223	225	359	223
222	222	224	226	375	223
222	222	224	225	385	222
222	222	223	225	402	223
223	223	224	225	401	222
223	222	223	225	420	222
223	222	223	225	448	223
223	222	223	225	456	222
222	221	222	225	477	221
223	221	223	225	481	222
224	222	223	225	460	222
222	221	223	225	493	222
223	221	223	225	493	222
222	221	223	224	505	222
223	221	223	225	511	222
222	222	223	225	524	222
222	222	223	225	532	222
222	222	223	225	554	222
222	222	223	225	568	222
223	222	224	226	594	222
224	223	224	226	616	223
224	222	224	226	611	223
223	222	224	226	617	222
224	222	223	225	601	222
224	222	224	225	598	222
223	222	224	225	610	223
223	222	224	226	623	223
223	223	224	225	618	222
223	224	224	225	587	223
223	222	224	225	587	222
223	222	224	226	596	222
223	223	224	226	597	222
223	222	224	225	590	222
223	222	224	225	597	223
223	222	224	225	583	222
223	222	224	225	614	223
224	222	224	226	621	222
224	222	224	226	618	222
224	223	223	225	561	222
224	222	224	225	569	222
224	222	223	225	575	222
224	221	223	225	566	222
224	222	223	225	523	221
224	221	223	224	485	222
224	222	223	225	390	222
224	223	224	226	281	223
224	223	224	226	250	223
224	222	224	226	230	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	224	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	227	224	223
224	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	223
224	223	223	226	225	224
224	222	224	226	224	223
224	223	224	226	225	225
224	223	224	226	225	240
224	222	224	225	223	391
224	221	223	224	223	512
224	222	224	225	224	611
224	223	224	226	224	636
224	222	224	225	224	614
224	222	224	225	224	574
223	222	223	225	224	578
223	222	223	225	223	577
223	222	224	225	224	580
223	222	224	225	224	598
223	222	224	226	224	625
223	223	224	226	224	662
223	223	224	226	225	673
223	223	224	226	225	688
223	223	224	226	224	692
223	223	224	226	225	692
223	223	224	226	224	687
223	224	224	226	225	686
223	223	224	226	224	684
223	223	224	226	224	694
223	223	224	226	225	695
223	223	224	226	225	690
223	223	224	226	225	687
223	223	224	226	225	684
223	223	224	226	224	682
223	223	224	226	224	691
222	222	224	226	224	682
223	222	224	226	224	673
223	223	224	226	224	647
224	222	224	226	224	601
223	222	223	225	224	564
223	222	223	225	223	538
223	221	223	225	223	487
223	222	224	225	223	431
223	222	224	226	224	349
223	223	224	226	224	273
223	223	224	226	225	223
224	223	224	226	225	224
223	223	224	227	225	223
223	223	224	226	224	224
223	223	224	226	224	224
223	223	224	226	225	223
224	223	224	226	225	223
225	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	224	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	224
225	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	223
225	223	224	226	225	224
223	222	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	222	224	226	225	224
225	223	224	226	246	223
224	222	224	370	261	222
224	221	223	497	238	222
224	221	223	513	224	222
224	222	223	521	223	222
224	222	223	518	223	222
225	221	223	533	223	222
223	222	223	530	223	222
224	221	223	536	224	222
224	222	223	535	223	222
224	222	223	538	224	222
224	222	223	549	225	222
225	222	224	562	223	223
224	222	223	567	224	223
224	222	223	580	231	222
224	223	224	578	224	223
224	222	223	580	224	222
224	222	223	573	224	222
225	222	224	576	224	223
224	222	224	598	224	222
224	222	224	613	224	223
224	222	224	624	224	222
224	222	224	624	224	223
224	222	224	595	224	223
223	222	224	561	224	222
224	222	223	581	224	223
224	222	223	567	224	223
224	222	223	566	224	222
224	222	223	542	224	223
224	222	223	575	224	222
224	222	223	543	224	222
223	221	223	544	224	222
224	223	223	551	224	222
224	222	223	562	224	223
224	222	223	572	224	222
223	222	224	598	226	222
223	222	224	592	226	223
223	222	224	595	231	222
223	222	224	611	241	223
223	222	224	630	251	222
223	222	224	637	246	222
223	223	224	647	251	223
223	222	224	651	235	223
223	223	224	653	234	223
223	223	224	659	225	223
223	223	224	656	224	223
223	222	223	563	224	223
223	222	224	601	224	222
223	222	224	639	224	223
223	222	224	667	224	223
223	223	224	681	225	223
223	223	224	686	224	223
223	223	224	665	224	223
222	222	224	637	224	223
223	221	224	600	224	223
223	222	223	513	224	222
223	222	223	472	223	222
223	222	223	420	224	223
223	222	224	335	282	222
223	223	224	248	261	223
224	223	224	226	233	223
223	223	224	226	225	223
223	223	224	226	224	223
223	223	224	227	225	223
223	223	224	226	224	224
223	223	224	226	225	224
224	222	224	226	224	223
223	223	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	222	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
223	223	224	226	224	224
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	234	225	223
224	222	354	255	224	223
223	222	454	278	223	222
224	221	488	279	223	222
224	221	507	281	223	221
224	221	509	277	223	222
223	221	514	274	223	222
223	222	550	272	223	222
223	222	553	270	223	222
223	222	564	265	224	223
223	222	565	267	224	222
222	222	577	266	224	222
223	222	584	267	224	223
223	221	568	267	224	222
223	222	560	268	223	223
223	222	583	269	223	223
223	222	590	266	224	222
223	222	581	266	224	223
223	222	561	266	224	222
223	221	543	266	223	222
223	222	541	267	223	222
223	222	554	266	223	222
223	222	562	266	223	223
224	222	558	270	224	223
224	222	564	271	224	222
224	222	561	274	223	223
223	222	553	273	224	222
223	222	550	271	223	223
224	222	548	275	223	222
224	222	552	283	223	222
223	222	534	281	223	223
224	221	497	289	223	222
224	221	481	290	223	222
223	221	469	290	223	222
224	222	414	292	223	222
224	222	372	289	224	222
224	222	294	299	224	223
224	222	224	295	224	223
225	223	224	275	224	224
224	223	224	248	225	223
224	223	224	232	224	223
224	223	224	226	225	223
223	223	224	226	225	223
225	222	224	226	225	224
223	223	224	226	225	223
224	224	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
224	223	224	226	225	223
225	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	224
225	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	254	223
224	223	224	226	290	223
224	223	224	226	269	224
224	223	224	226	252	223
224	223	224	226	232	223
224	223	224	226	251	223
224	223	224	226	225	224
224	223	224	226	225	224
223	223	224	226	224	223
224	222	224	234	226	223
223	223	224	247	226	223
224	223	224	265	230	223
223	223	224	286	231	223
225	225	224	329	231	223
224	222	224	350	230	223
223	222	224	361	237	223
224	222	223	382	240	222
224	222	223	387	244	223
224	221	224	370	245	222
224	222	224	359	224	223
224	222	224	336	224	223
224	222	224	347	224	223
224	222	224	372	224	223
224	222	223	426	224	222
224	222	224	415	223	222
224	222	223	444	223	222
224	223	223	479	223	222
224	221	222	522	223	221
224	222	223	519	223	222
224	222	223	538	223	222
224	222	223	525	223	222
224	222	223	514	224	222
223	222	223	558	224	223
224	222	223	575	224	223
224	222	224	579	229	222
224	222	224	571	255	223
224	222	223	565	259	222
224	222	223	576	246	222
224	222	223	594	296	222
224	222	223	596	262	222
224	222	223	589	288	223
224	222	223	564	226	223
224	222	223	537	267	222
224	222	223	544	280	222
224	221	223	541	304	222
223	221	223	516	283	222
223	221	222	511	332	222
224	221	223	488	326	221
224	221	222	497	317	221
224	221	223	463	311	222
224	222	223	433	302	222
223	222	223	433	277	222
224	221	223	440	283	222
223	222	223	456	293	221
223	222	222	441	290	222
223	221	223	439	298	221
223	221	223	447	306	222
224	221	223	428	335	222
222	221	223	417	350	221
223	222	222	404	362	222
222	222	223	397	361	222
223	221	223	380	379	222
222	221	223	371	391	221
222	222	223	376	405	221
223	221	223	353	417	221
223	221	223	354	422	222
223	221	223	380	427	222
223	221	222	387	422	222
223	221	222	392	428	221
223	221	222	390	426	222
225	221	223	365	425	222
223	221	222	401	424	221
224	221	222	406	429	221
224	223	222	415	425	222
224	221	222	409	407	222
224	221	222	418	408	221
224	221	222	442	392	221
224	221	222	442	399	221
223	221	222	447	392	221
224	221	222	447	386	222
224	221	222	416	385	222
223	221	222	410	386	221
225	221	223	379	380	221
224	221	223	371	387	221
223	221	223	367	398	221
223	222	223	353	396	222
223	221	223	351	409	222
223	221	223	356	428	222
224	221	222	370	442	222
223	221	222	375	460	221
223	220	222	392	479	220
223	221	222	368	485	221
223	221	222	371	487	221
224	221	222	394	494	221
223	221	222	391	506	221
224	220	222	399	511	221
224	221	222	398	515	221
224	221	222	393	520	221
224	221	222	407	520	222
223	221	222	412	532	221
224	221	222	412	549	221
225	221	222	406	542	222
224	221	222	389	553	221
224	221	222	382	546	221
224	221	223	387	543	221
223	220	222	369	537	221
224	221	222	360	520	221
225	222	222	356	508	222
224	221	222	345	510	221
224	221	222	336	482	221
224	221	223	335	437	221
223	221	223	335	388	223
224	222	223	293	379	222
224	222	223	279	372	222
223	222	223	291	387	222
224	222	223	292	392	222
224	221	223	285	389	223
223	222	223	302	378	222
224	222	223	313	395	222
225	222	223	324	404	222
224	222	223	331	415	222
224	221	223	326	425	222
224	221	222	316	452	222
223	221	222	305	448	221
224	221	223	312	444	222
224	222	223	309	451	222
224	221	223	331	461	222
224	221	222	339	467	222
224	221	222	346	477	221
223	220	222	345	478	221
224	221	222	343	479	221
224	221	222	344	477	221
223	221	222	331	466	221
224	221	223	331	468	221
224	221	222	337	469	222
223	221	222	346	471	221
224	221	222	370	469	221
224	221	222	370	463	221
224	221	222	387	467	221
224	221	222	389	461	221
224	221	223	382	460	221
224	221	222	382	461	222
224	221	222	393	463	221
224	221	222	390	464	221
224	221	222	400	462	220
224	221	222	393	462	221
224	220	222	389	466	221
224	221	222	379	457	222
224	221	222	361	449	222
224	222	223	366	437	221
224	221	222	385	440	222
224	221	222	397	437	221
224	221	222	372	443	221
224	220	222	384	440	222
224	221	222	382	443	222
224	222	222	371	447	222
224	221	223	314	438	221
224	221	223	318	432	222
224	222	223	321	431	222
224	221	223	322	432	222
224	221	223	323	432	222
224	221	223	319	435	222
224	221	223	308	444	221
224	221	222	296	450	222
223	221	223	280	456	222
223	222	223	256	448	222
223	222	223	246	460	222
223	221	223	237	467	222
223	221	223	233	480	222
223	221	223	229	484	221
223	221	223	227	502	222
222	221	223	225	513	222
223	222	223	227	531	222
223	222	223	228	534	222
223	222	223	236	545	222
223	222	223	228	546	222
223	222	223	227	552	222
223	222	223	226	556	222
223	222	223	225	561	222
222	222	224	226	566	222
222	222	224	225	574	223
223	222	223	225	580	222
223	223	224	226	590	222
222	222	224	226	597	222
223	222	224	226	598	222
223	222	224	226	600	223
223	222	224	227	605	222
223	222	224	228	603	222
223	222	224	231	601	223
223	222	224	235	597	222
223	222	224	236	584	222
223	222	224	240	575	222
223	221	223	248	575	222
223	222	224	237	572	222
223	222	223	241	565	222
223	223	223	240	552	222
224	222	223	247	546	222
223	222	223	256	545	222
224	222	223	263	543	222
223	222	223	269	539	221
223	221	222	307	534	221
223	222	222	357	522	221
223	221	222	348	488	221
223	221	223	347	454	222
223	221	223	354	435	221
224	221	222	401	423	221
223	221	222	428	431	221
223	221	222	434	439	220
223	221	222	447	446	221
223	221	222	458	443	221
223	221	222	448	440	221
224	221	222	441	407	222
225	221	222	459	368	221
224	221	222	469	363	222
224	221	222	472	366	221
224	221	222	472	362	221
223	221	222	488	363	221
224	221	222	502	366	220
223	221	222	498	374	221
224	222	222	480	367	221
224	221	222	457	351	221
224	221	222	448	326	222
224	221	223	440	302	222
225	222	223	434	293	222
223	222	223	428	283	222
224	222	223	387	276	222
224	223	224	349	271	223
224	222	224	341	244	223
223	222	224	338	240	222
225	222	224	323	237	223
224	222	224	313	224	223
224	222	224	304	224	223
224	222	224	282	224	223
224	223	224	252	224	223
223	222	224	230	224	224
223	223	224	231	225	224
224	224	224	227	224	224
224	223	224	226	225	224
224	223	224	227	224	223
223	223	224	230	224	222
223	223	224	225	225	223
223	222	224	226	225	224
223	224	224	226	225	224
223	223	224	226	225	223
224	223	224	226	224	223
224	223	224	226	225	223
224	223	224	226	225	223
224	222	224	226	225	224
225	223	224	226	225	224
224	223	224	226	225	224
224	223	224	233	225	223
224	223	224	241	225	223
223	222	224	235	224	224
224	223	224	240	225	223
223	224	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
223	224	224	226	225	224
223	223	224	226	225	223
223	223	224	226	225	223
223	223	224	226	225	224
223	223	224	226	225	223
225	223	224	226	225	224
223	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
225	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	224	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	225	223
224	223	224	226	224	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
224	223	224	226	225	223
224	223	224	226	225	224
223	223	262	226	225	224
222	223	280	226	224	223
222	222	284	226	224	223
223	223	268	226	225	223
223	223	262	226	224	223
223	223	287	226	224	223
222	223	304	226	224	224
223	222	291	226	224	223
223	223	264	226	224	223
223	223	281	226	225	223
223	223	309	226	224	223
223	223	288	226	224	223
222	223	286	226	224	223
223	222	293	226	224	224
223	222	358	225	224	223
223	222	425	225	224	222
223	222	414	225	224	223
223	222	387	226	224	223
223	222	383	225	223	223
224	222	416	225	224	223
223	222	446	225	223	222
224	221	502	225	223	222
223	222	530	225	224	222
223	222	544	226	223	223
223	222	553	226	224	222
223	222	586	226	224	222
223	222	593	227	224	223
223	222	602	227	224	223
223	223	619	227	224	223
223	222	638	230	224	223
223	223	652	227	224	224
223	223	662	227	224	223
223	223	668	227	224	223
223	223	672	228	224	223
224	223	664	229	224	224
223	223	654	229	224	223
223	222	643	227	224	223
223	222	621	227	224	224
223	222	610	227	224	222
223	222	578	230	224	223
224	222	549	229	224	222
224	222	505	230	223	221
224	221	454	231	224	222
224	222	388	229	224	223
224	222	309	227	224	223
223	223	275	226	224	223
